Time in s	CH I in Volt	CH II in Volt	
6.13E-4	6.00E-02	-8.80E-03	
6.14E-4	8.00E-02	-5.84E-02	
6.15E-4	2.40E-01	-4.16E-02	
6.16E-4	2.20E-01	-4.24E-02	
6.17E-4	-4.00E-02	-2.48E-02	
6.18E-4	1.40E-01	-4.16E-02	
6.19E-4	2.20E-01	-1.36E-02	
6.2E-4	1.60E-01	-5.20E-02	
6.21E-4	6.00E-02	2.24E-02	
6.22E-4	1.80E-01	-6.24E-02	
6.23E-4	1.80E-01	-3.12E-02	
6.24E-4	-2.00E-02	-2.96E-02	
6.25E-4	1.60E-01	-4.32E-02	
6.26E-4	3.20E-01	-3.92E-02	
6.27E-4	-1.20E-01	-5.60E-03	
6.28E-4	1.40E-01	-3.76E-02	
6.29E-4	-1.40E-01	-4.96E-02	
6.3E-4	4.40E-01	-1.68E-02	
6.31E-4	0.00E+00	-2.16E-02	
6.32E-4	2.00E-02	-6.00E-02	
6.33E-4	2.00E-01	8.00E-03	
6.34E-4	6.00E-02	-5.76E-02	
6.35E-4	1.60E-01	-5.60E-03	
6.36E-4	8.00E-02	-7.20E-03	
6.37E-4	8.00E-02	-2.24E-02	
6.38E-4	2.20E-01	-1.20E-02	
6.39E-4	2.20E-01	-5.44E-02	
6.4E-4	-8.00E-02	-1.60E-02	
6.41E-4	-4.00E-02	-4.88E-02	
6.42E-4	3.20E-01	-4.08E-02	
6.43E-4	2.60E-01	1.60E-03	
6.44E-4	-8.00E-02	-2.56E-02	
6.45E-4	1.80E-01	-7.20E-03	
6.46E-4	1.60E-01	-4.08E-02	
6.47E-4	2.20E-01	-2.48E-02	
6.48E-4	1.60E-01	-1.28E-02	
6.49E-4	2.00E-01	-2.56E-02	
6.5E-4	4.00E-02	-2.40E-03	
6.51E-4	2.60E-01	-4.40E-02	
6.52E-4	4.00E-01	5.68E-02	
6.53E-4	1.40E-01	-4.96E-02	
6.54E-4	4.20E-01	-4.08E-02	
6.55E-4	1.40E-01	-2.16E-02	
6.56E-4	8.00E-02	-5.92E-02	
6.57E-4	4.40E-01	2.24E-02	
6.58E-4	3.80E-01	8.00E-03	
6.59E-4	3.60E-01	-2.88E-02	
6.6E-4	2.40E-01	-1.04E-02	
6.61E-4	4.00E-01	-3.84E-02	
6.62E-4	3.40E-01	-5.28E-02	
6.63E-4	3.20E-01	5.76E-02	
6.64E-4	3.80E-01	-4.24E-02	
6.65E-4	2.60E-01	-5.84E-02	
6.66E-4	5.00E-01	-3.04E-02	
6.67E-4	2.20E-01	-2.40E-03	
6.68E-4	3.40E-01	2.00E-02	
6.69E-4	6.60E-01	-1.28E-02	
6.7E-4	4.00E-01	-2.00E-02	
6.71E-4	4.60E-01	2.56E-02	
6.72E-4	5.00E-01	4.00E-03	
6.73E-4	4.40E-01	3.20E-03	
6.74E-4	2.40E-01	-1.60E-03	
6.75E-4	5.00E-01	-3.92E-02	
6.76E-4	5.80E-01	-7.20E-03	
6.77E-4	4.60E-01	-9.60E-03	
6.78E-4	5.60E-01	5.04E-02	
6.79E-4	5.20E-01	-3.04E-02	
6.8E-4	6.80E-01	-3.20E-02	
6.81E-4	4.00E-01	3.12E-02	
6.82E-4	4.80E-01	-2.16E-02	
6.83E-4	5.40E-01	-3.44E-02	
6.84E-4	5.00E-01	-8.00E-04	
6.85E-4	4.80E-01	2.56E-02	
6.86E-4	5.00E-01	2.00E-02	
6.87E-4	6.00E-01	3.36E-02	
6.88E-4	6.60E-01	-4.80E-03	
6.89E-4	7.40E-01	-3.68E-02	
6.9E-4	4.00E-01	-4.00E-03	
6.91E-4	7.20E-01	-1.04E-02	
6.92E-4	5.20E-01	8.00E-03	
6.93E-4	6.60E-01	8.80E-03	
6.94E-4	6.60E-01	-4.08E-02	
6.95E-4	5.20E-01	3.92E-02	
6.96E-4	7.80E-01	4.72E-02	
6.97E-4	6.20E-01	-4.80E-03	
6.98E-4	6.60E-01	2.48E-02	
6.99E-4	6.60E-01	2.40E-03	
7.E-4	7.20E-01	-2.32E-02	
7.01E-4	6.60E-01	-8.00E-03	
7.02E-4	8.00E-01	6.96E-02	
7.03E-4	6.80E-01	-4.56E-02	
7.04E-4	7.80E-01	-1.36E-02	
7.05E-4	5.20E-01	1.44E-02	
7.06E-4	6.80E-01	-2.80E-02	
7.07E-4	6.00E-01	2.08E-02	
7.08E-4	8.00E-01	3.36E-02	
7.09E-4	5.00E-01	-2.32E-02	
7.1E-4	5.80E-01	2.40E-03	
7.11E-4	8.00E-01	5.68E-02	
7.12E-4	6.00E-01	-5.36E-02	
7.13E-4	7.20E-01	8.00E-02	
7.14E-4	6.20E-01	-4.40E-02	
7.15E-4	6.20E-01	4.00E-03	
7.16E-4	7.20E-01	-4.24E-02	
7.17E-4	6.80E-01	-6.40E-03	
7.18E-4	6.20E-01	2.56E-02	
7.19E-4	6.80E-01	2.56E-02	
7.2E-4	6.00E-01	3.92E-02	
7.21E-4	8.00E-01	-3.12E-02	
7.22E-4	5.00E-01	3.04E-02	
7.23E-4	6.80E-01	1.60E-03	
7.24E-4	4.40E-01	1.92E-02	
7.25E-4	6.60E-01	-2.16E-02	
7.26E-4	8.20E-01	-1.12E-02	
7.27E-4	6.40E-01	2.32E-02	
7.28E-4	5.40E-01	-1.20E-02	
7.29E-4	5.60E-01	1.12E-02	
7.3E-4	8.60E-01	4.56E-02	
7.31E-4	6.20E-01	2.96E-02	
7.32E-4	5.00E-01	-1.20E-02	
7.33E-4	4.00E-01	-1.60E-03	
7.34E-4	7.20E-01	-3.20E-03	
7.35E-4	5.80E-01	8.80E-03	
7.36E-4	6.20E-01	1.52E-02	
7.37E-4	6.60E-01	2.96E-02	
7.38E-4	5.60E-01	-4.72E-02	
7.39E-4	7.20E-01	2.00E-02	
7.4E-4	6.40E-01	6.64E-02	
7.41E-4	7.20E-01	-8.80E-03	
7.42E-4	6.20E-01	-1.04E-02	
7.43E-4	5.80E-01	-1.12E-02	
7.44E-4	6.80E-01	8.00E-04	
7.45E-4	6.00E-01	-2.72E-02	
7.46E-4	5.00E-01	6.88E-02	
7.47E-4	6.40E-01	-3.20E-03	
7.48E-4	5.60E-01	-1.12E-02	
7.49E-4	5.00E-01	-2.40E-03	
7.5E-4	4.60E-01	1.52E-02	
7.51E-4	4.80E-01	3.20E-02	
7.52E-4	6.40E-01	-8.80E-03	
7.53E-4	5.00E-01	-4.80E-03	
7.54E-4	7.00E-01	2.16E-02	
7.55E-4	5.20E-01	3.76E-02	
7.56E-4	6.60E-01	2.00E-02	
7.57E-4	4.00E-01	-1.84E-02	
7.58E-4	6.60E-01	-6.40E-03	
7.59E-4	5.20E-01	2.64E-02	
7.6E-4	5.20E-01	-1.68E-02	
7.61E-4	6.60E-01	4.88E-02	
7.62E-4	5.60E-01	-4.40E-02	
7.63E-4	4.40E-01	7.92E-02	
7.64E-4	6.80E-01	-1.68E-02	
7.65E-4	5.40E-01	-2.80E-02	
7.66E-4	3.40E-01	-2.40E-03	
7.67E-4	5.20E-01	3.92E-02	
7.68E-4	6.00E-01	-4.80E-03	
7.69E-4	6.80E-01	5.20E-02	
7.7E-4	5.80E-01	1.44E-02	
7.71E-4	6.80E-01	-2.56E-02	
7.72E-4	5.00E-01	4.88E-02	
7.73E-4	5.80E-01	-9.60E-03	
7.74E-4	5.40E-01	3.76E-02	
7.75E-4	4.60E-01	1.92E-02	
7.76E-4	6.20E-01	4.80E-03	
7.77E-4	6.00E-01	-1.92E-02	
7.78E-4	7.20E-01	1.68E-02	
7.79E-4	4.40E-01	-3.68E-02	
7.8E-4	7.80E-01	1.36E-02	
7.81E-4	6.40E-01	-8.80E-03	
7.82E-4	5.20E-01	1.92E-02	
7.83E-4	5.80E-01	2.96E-02	
7.84E-4	6.60E-01	4.00E-03	
7.85E-4	7.40E-01	2.64E-02	
7.86E-4	4.80E-01	5.20E-02	
7.87E-4	5.40E-01	8.00E-04	
7.88E-4	7.40E-01	-2.88E-02	
7.89E-4	6.80E-01	9.60E-03	
7.9E-4	6.80E-01	5.12E-02	
7.91E-4	6.40E-01	5.12E-02	
7.92E-4	6.20E-01	2.72E-02	
7.93E-4	4.80E-01	2.24E-02	
7.94E-4	6.60E-01	-2.08E-02	
7.95E-4	4.80E-01	1.92E-02	
7.96E-4	5.60E-01	7.20E-03	
7.97E-4	4.80E-01	2.08E-02	
7.98E-4	6.40E-01	3.12E-02	
7.99E-4	5.80E-01	-7.20E-03	
8.E-4	5.60E-01	8.80E-03	
8.01E-4	4.00E-01	2.08E-02	
8.02E-4	7.60E-01	-1.20E-02	
8.03E-4	4.20E-01	4.80E-03	
8.04E-4	6.20E-01	1.20E-02	
8.05E-4	5.40E-01	-1.60E-03	
8.06E-4	4.00E-01	-3.28E-02	
8.07E-4	6.00E-01	4.40E-02	
8.08E-4	6.80E-01	4.88E-02	
8.09E-4	4.00E-01	-3.52E-02	
8.1E-4	4.80E-01	5.20E-02	
8.11E-4	5.00E-01	6.72E-02	
8.12E-4	4.40E-01	-5.28E-02	
8.13E-4	4.80E-01	8.32E-02	
8.14E-4	4.40E-01	-3.68E-02	
8.15E-4	4.60E-01	-2.72E-02	
8.16E-4	7.00E-01	3.20E-03	
8.17E-4	4.40E-01	2.72E-02	
8.18E-4	5.40E-01	1.04E-02	
8.19E-4	6.20E-01	1.36E-02	
8.2E-4	5.40E-01	8.80E-03	
8.21E-4	6.60E-01	2.64E-02	
8.22E-4	4.60E-01	-3.76E-02	
8.23E-4	5.60E-01	3.20E-02	
8.24E-4	4.60E-01	2.64E-02	
8.25E-4	4.80E-01	1.68E-02	
8.26E-4	6.00E-01	3.20E-02	
8.27E-4	5.60E-01	-4.56E-02	
8.28E-4	6.40E-01	4.08E-02	
8.29E-4	4.40E-01	1.28E-02	
8.3E-4	6.40E-01	3.36E-02	
8.31E-4	6.20E-01	-1.12E-02	
8.32E-4	4.00E-01	-4.00E-03	
8.33E-4	4.00E-01	3.28E-02	
8.34E-4	6.80E-01	2.88E-02	
8.35E-4	6.80E-01	4.00E-02	
8.36E-4	3.60E-01	-2.40E-02	
8.37E-4	5.40E-01	6.40E-02	
8.38E-4	5.20E-01	-2.40E-02	
8.39E-4	6.20E-01	5.12E-02	
8.4E-4	4.00E-01	-1.36E-02	
8.41E-4	5.40E-01	2.24E-02	
8.42E-4	5.20E-01	1.76E-02	
8.43E-4	4.60E-01	-2.40E-03	
8.44E-4	6.20E-01	2.96E-02	
8.45E-4	4.80E-01	1.52E-02	
8.46E-4	3.00E-01	4.40E-02	
8.47E-4	4.60E-01	-5.12E-02	
8.48E-4	5.00E-01	2.88E-02	
8.49E-4	5.20E-01	3.60E-02	
8.5E-4	4.60E-01	1.52E-02	
8.51E-4	4.60E-01	-4.88E-02	
8.52E-4	5.40E-01	5.60E-02	
8.53E-4	6.00E-01	7.20E-03	
8.54E-4	4.80E-01	1.28E-02	
8.55E-4	5.00E-01	1.12E-02	
8.56E-4	5.00E-01	-2.48E-02	
8.57E-4	3.00E-01	1.12E-02	
8.58E-4	4.40E-01	3.60E-02	
8.59E-4	3.80E-01	2.40E-03	
8.6E-4	4.20E-01	6.32E-02	
8.61E-4	5.00E-01	4.00E-02	
8.62E-4	5.20E-01	-5.04E-02	
8.63E-4	4.80E-01	8.48E-02	
8.64E-4	5.00E-01	4.00E-03	
8.65E-4	4.40E-01	8.00E-04	
8.66E-4	4.60E-01	-7.20E-03	
8.67E-4	4.60E-01	6.16E-02	
8.68E-4	5.20E-01	3.60E-02	
8.69E-4	6.00E-01	1.36E-02	
8.7E-4	4.60E-01	4.00E-03	
8.71E-4	4.00E-01	6.40E-03	
8.72E-4	4.00E-01	4.56E-02	
8.73E-4	4.20E-01	1.76E-02	
8.74E-4	3.60E-01	3.20E-03	
8.75E-4	5.20E-01	5.60E-02	
8.76E-4	4.80E-01	1.36E-02	
8.77E-4	4.40E-01	2.16E-02	
8.78E-4	5.20E-01	1.60E-02	
8.79E-4	4.60E-01	3.52E-02	
8.8E-4	4.80E-01	3.76E-02	
8.81E-4	5.40E-01	4.24E-02	
8.82E-4	4.40E-01	8.00E-03	
8.83E-4	4.20E-01	1.60E-03	
8.84E-4	6.00E-01	6.40E-03	
8.85E-4	4.60E-01	1.52E-02	
8.86E-4	5.60E-01	3.84E-02	
8.87E-4	5.60E-01	2.88E-02	
8.88E-4	6.20E-01	-4.08E-02	
8.89E-4	5.60E-01	1.52E-02	
8.9E-4	4.40E-01	1.68E-02	
8.91E-4	4.20E-01	5.36E-02	
8.92E-4	5.00E-01	-2.96E-02	
8.93E-4	5.60E-01	1.92E-02	
8.94E-4	3.60E-01	-2.00E-02	
8.95E-4	5.40E-01	4.40E-02	
8.96E-4	6.60E-01	4.08E-02	
8.97E-4	3.00E-01	3.04E-02	
8.98E-4	6.00E-01	1.92E-02	
8.99E-4	4.60E-01	8.00E-03	
9.E-4	6.00E-01	3.28E-02	
9.01E-4	5.80E-01	2.16E-02	
9.02E-4	4.40E-01	2.64E-02	
9.03E-4	5.20E-01	1.44E-02	
9.04E-4	4.60E-01	4.88E-02	
9.05E-4	6.00E-01	2.48E-02	
9.06E-4	6.00E-01	2.96E-02	
9.07E-4	4.00E-01	2.32E-02	
9.08E-4	5.80E-01	3.04E-02	
9.09E-4	4.00E-01	3.76E-02	
9.1E-4	4.80E-01	3.60E-02	
9.11E-4	5.20E-01	-2.32E-02	
9.12E-4	5.00E-01	-4.08E-02	
9.13E-4	4.40E-01	7.92E-02	
9.14E-4	4.40E-01	2.64E-02	
9.15E-4	5.80E-01	-2.72E-02	
9.16E-4	4.80E-01	4.56E-02	
9.17E-4	4.80E-01	1.84E-02	
9.18E-4	5.60E-01	4.16E-02	
9.19E-4	6.60E-01	4.00E-02	
9.2E-4	3.80E-01	1.44E-02	
9.21E-4	5.60E-01	8.00E-03	
9.22E-4	4.60E-01	1.04E-02	
9.23E-4	5.60E-01	4.00E-03	
9.24E-4	4.40E-01	-1.60E-03	
9.25E-4	3.60E-01	6.00E-02	
9.26E-4	4.60E-01	5.52E-02	
9.27E-4	5.40E-01	1.68E-02	
9.28E-4	3.80E-01	-8.80E-03	
9.29E-4	4.80E-01	2.64E-02	
9.3E-4	4.80E-01	6.16E-02	
9.31E-4	6.60E-01	3.92E-02	
9.32E-4	5.00E-01	-3.44E-02	
9.33E-4	4.40E-01	3.28E-02	
9.34E-4	7.20E-01	3.52E-02	
9.35E-4	4.40E-01	-6.40E-03	
9.36E-4	5.80E-01	7.04E-02	
9.37E-4	4.60E-01	6.08E-02	
9.38E-4	6.80E-01	2.48E-02	
9.39E-4	6.20E-01	4.40E-02	
9.4E-4	7.80E-01	1.04E-02	
9.41E-4	5.20E-01	3.68E-02	
9.42E-4	5.40E-01	4.16E-02	
9.43E-4	6.80E-01	6.64E-02	
9.44E-4	5.40E-01	5.28E-02	
9.45E-4	7.00E-01	1.04E-02	
9.46E-4	6.00E-01	3.84E-02	
9.47E-4	7.60E-01	6.16E-02	
9.48E-4	5.40E-01	3.28E-02	
9.49E-4	7.80E-01	4.72E-02	
9.5E-4	8.00E-01	5.52E-02	
9.51E-4	6.00E-01	1.36E-02	
9.52E-4	8.00E-01	5.04E-02	
9.53E-4	7.60E-01	2.88E-02	
9.54E-4	7.40E-01	2.32E-02	
9.55E-4	8.60E-01	4.80E-02	
9.56E-4	7.20E-01	4.56E-02	
9.57E-4	5.40E-01	1.84E-02	
9.58E-4	8.40E-01	3.84E-02	
9.59E-4	7.80E-01	6.48E-02	
9.6E-4	8.60E-01	4.48E-02	
9.61E-4	7.80E-01	6.72E-02	
9.62E-4	9.60E-01	-3.92E-02	
9.63E-4	6.80E-01	9.44E-02	
9.64E-4	7.60E-01	4.72E-02	
9.65E-4	8.60E-01	1.84E-02	
9.66E-4	1.02E+00	7.68E-02	
9.67E-4	8.40E-01	9.36E-02	
9.68E-4	7.20E-01	7.20E-03	
9.69E-4	8.80E-01	2.80E-02	
9.7E-4	8.80E-01	5.36E-02	
9.71E-4	8.00E-01	3.68E-02	
9.72E-4	8.40E-01	7.60E-02	
9.73E-4	8.60E-01	5.60E-02	
9.74E-4	7.80E-01	5.52E-02	
9.75E-4	7.40E-01	7.28E-02	
9.76E-4	9.40E-01	7.36E-02	
9.77E-4	1.04E+00	2.80E-02	
9.78E-4	8.20E-01	2.56E-02	
9.79E-4	9.20E-01	6.96E-02	
9.8E-4	7.40E-01	4.40E-02	
9.81E-4	1.14E+00	3.84E-02	
9.82E-4	6.40E-01	5.12E-02	
9.83E-4	9.00E-01	4.16E-02	
9.84E-4	7.00E-01	4.88E-02	
9.85E-4	8.40E-01	1.68E-02	
9.86E-4	7.20E-01	5.12E-02	
9.87E-4	9.60E-01	9.76E-02	
9.88E-4	9.00E-01	1.92E-02	
9.89E-4	8.40E-01	2.40E-03	
9.9E-4	9.80E-01	4.40E-02	
9.91E-4	7.60E-01	6.72E-02	
9.92E-4	8.40E-01	5.60E-02	
9.93E-4	1.08E+00	7.76E-02	
9.94E-4	8.20E-01	9.44E-02	
9.95E-4	7.80E-01	7.04E-02	
9.96E-4	1.06E+00	5.76E-02	
9.97E-4	9.40E-01	4.80E-02	
9.98E-4	9.00E-01	4.00E-02	
9.99E-4	9.40E-01	1.92E-02	
1.E-3	9.00E-01	4.48E-02	
1.001E-3	8.00E-01	4.72E-02	
1.002E-3	8.40E-01	4.80E-02	
1.003E-3	8.60E-01	4.16E-02	
1.004E-3	8.40E-01	8.64E-02	
1.005E-3	1.00E+00	6.56E-02	
1.006E-3	9.00E-01	7.04E-02	
1.007E-3	7.00E-01	4.88E-02	
1.008E-3	1.06E+00	5.12E-02	
1.009E-3	9.20E-01	9.20E-02	
1.01E-3	7.20E-01	8.72E-02	
1.011E-3	9.80E-01	7.52E-02	
1.012E-3	8.60E-01	3.76E-02	
1.013E-3	7.60E-01	3.84E-02	
1.014E-3	8.40E-01	6.56E-02	
1.015E-3	8.40E-01	8.80E-03	
1.016E-3	1.04E+00	3.44E-02	
1.017E-3	7.60E-01	3.92E-02	
1.018E-3	8.80E-01	4.24E-02	
1.019E-3	7.20E-01	6.48E-02	
1.02E-3	9.00E-01	8.24E-02	
1.021E-3	8.20E-01	6.08E-02	
1.022E-3	7.20E-01	1.00E-01	
1.023E-3	8.40E-01	2.88E-02	
1.024E-3	7.40E-01	7.76E-02	
1.025E-3	8.40E-01	8.24E-02	
1.026E-3	9.60E-01	7.12E-02	
1.027E-3	1.02E+00	9.60E-03	
1.028E-3	6.80E-01	9.84E-02	
1.029E-3	7.40E-01	2.00E-02	
1.03E-3	7.60E-01	8.64E-02	
1.031E-3	1.08E+00	8.32E-02	
1.032E-3	7.80E-01	5.04E-02	
1.033E-3	8.40E-01	4.48E-02	
1.034E-3	8.00E-01	5.60E-02	
1.035E-3	9.00E-01	-8.80E-03	
1.036E-3	7.40E-01	9.76E-02	
1.037E-3	8.00E-01	9.28E-02	
1.038E-3	8.80E-01	6.80E-02	
1.039E-3	8.40E-01	4.56E-02	
1.04E-3	1.02E+00	4.96E-02	
1.041E-3	7.80E-01	7.84E-02	
1.042E-3	9.40E-01	5.20E-02	
1.043E-3	8.80E-01	4.32E-02	
1.044E-3	6.60E-01	3.44E-02	
1.045E-3	8.80E-01	1.00E-01	
1.046E-3	8.60E-01	2.72E-02	
1.047E-3	9.80E-01	9.36E-02	
1.048E-3	8.00E-01	9.20E-02	
1.049E-3	9.80E-01	1.20E-02	
1.05E-3	8.00E-01	6.88E-02	
1.051E-3	9.20E-01	6.40E-02	
1.052E-3	7.80E-01	6.00E-02	
1.053E-3	1.16E+00	9.20E-02	
1.054E-3	7.20E-01	7.84E-02	
1.055E-3	9.20E-01	1.04E-02	
1.056E-3	6.40E-01	2.24E-02	
1.057E-3	6.80E-01	3.68E-02	
1.058E-3	9.60E-01	8.96E-02	
1.059E-3	9.40E-01	2.56E-02	
1.06E-3	7.40E-01	9.60E-02	
1.061E-3	8.20E-01	5.68E-02	
1.062E-3	1.06E+00	5.76E-02	
1.063E-3	9.40E-01	1.52E-02	
1.064E-3	7.00E-01	9.44E-02	
1.065E-3	9.00E-01	4.88E-02	
1.066E-3	8.40E-01	5.44E-02	
1.067E-3	9.00E-01	4.24E-02	
1.068E-3	7.60E-01	9.36E-02	
1.069E-3	8.60E-01	3.28E-02	
1.07E-3	9.40E-01	4.56E-02	
1.071E-3	6.80E-01	3.84E-02	
1.072E-3	9.60E-01	7.68E-02	
1.073E-3	7.80E-01	7.44E-02	
1.074E-3	9.00E-01	2.96E-02	
1.075E-3	8.40E-01	8.24E-02	
1.076E-3	9.00E-01	2.64E-02	
1.077E-3	9.00E-01	1.76E-02	
1.078E-3	9.60E-01	8.32E-02	
1.079E-3	7.20E-01	5.04E-02	
1.08E-3	5.60E-01	3.28E-02	
1.081E-3	1.06E+00	6.16E-02	
1.082E-3	8.60E-01	9.28E-02	
1.083E-3	8.60E-01	4.88E-02	
1.084E-3	8.40E-01	4.32E-02	
1.085E-3	9.00E-01	2.00E-02	
1.086E-3	9.00E-01	4.64E-02	
1.087E-3	8.40E-01	7.36E-02	
1.088E-3	9.60E-01	2.96E-02	
1.089E-3	7.60E-01	6.00E-02	
1.09E-3	1.04E+00	6.00E-02	
1.091E-3	6.40E-01	4.88E-02	
1.092E-3	1.04E+00	4.24E-02	
1.093E-3	9.00E-01	5.36E-02	
1.094E-3	7.80E-01	2.00E-02	
1.095E-3	6.40E-01	6.64E-02	
1.096E-3	9.40E-01	1.04E-02	
1.097E-3	9.00E-01	7.12E-02	
1.098E-3	8.80E-01	6.24E-02	
1.099E-3	9.60E-01	2.48E-02	
1.1E-3	9.20E-01	9.28E-02	
1.101E-3	9.00E-01	5.36E-02	
1.102E-3	7.60E-01	2.72E-02	
1.103E-3	6.80E-01	8.80E-03	
1.104E-3	7.80E-01	7.76E-02	
1.105E-3	1.00E+00	6.32E-02	
1.106E-3	7.60E-01	3.52E-02	
1.107E-3	9.40E-01	3.12E-02	
1.108E-3	9.00E-01	7.76E-02	
1.109E-3	1.08E+00	6.56E-02	
1.11E-3	9.00E-01	5.44E-02	
1.111E-3	9.00E-01	2.64E-02	
1.112E-3	8.80E-01	9.68E-02	
1.113E-3	1.04E+00	-2.40E-02	
1.114E-3	8.40E-01	9.44E-02	
1.115E-3	7.80E-01	5.84E-02	
1.116E-3	1.10E+00	5.76E-02	
1.117E-3	1.00E+00	1.36E-02	
1.118E-3	9.80E-01	2.32E-02	
1.119E-3	6.40E-01	2.96E-02	
1.12E-3	1.06E+00	4.40E-02	
1.121E-3	8.60E-01	6.40E-02	
1.122E-3	1.00E+00	5.28E-02	
1.123E-3	8.00E-01	6.00E-02	
1.124E-3	9.00E-01	7.76E-02	
1.125E-3	8.40E-01	3.76E-02	
1.126E-3	7.80E-01	7.76E-02	
1.127E-3	1.00E+00	4.80E-03	
1.128E-3	9.20E-01	3.04E-02	
1.129E-3	1.04E+00	5.44E-02	
1.13E-3	7.60E-01	3.92E-02	
1.131E-3	1.14E+00	7.52E-02	
1.132E-3	9.00E-01	6.08E-02	
1.133E-3	9.40E-01	8.24E-02	
1.134E-3	8.40E-01	5.52E-02	
1.135E-3	9.40E-01	1.52E-02	
1.136E-3	9.40E-01	7.92E-02	
1.137E-3	8.60E-01	3.44E-02	
1.138E-3	1.00E+00	7.44E-02	
1.139E-3	9.20E-01	-6.40E-03	
1.14E-3	1.06E+00	5.36E-02	
1.141E-3	8.40E-01	3.36E-02	
1.142E-3	8.60E-01	4.80E-02	
1.143E-3	1.04E+00	2.00E-02	
1.144E-3	7.20E-01	6.56E-02	
1.145E-3	9.20E-01	2.72E-02	
1.146E-3	8.40E-01	2.72E-02	
1.147E-3	9.20E-01	5.44E-02	
1.148E-3	8.20E-01	5.52E-02	
1.149E-3	9.20E-01	5.28E-02	
1.15E-3	9.60E-01	2.40E-03	
1.151E-3	9.00E-01	8.72E-02	
1.152E-3	8.80E-01	1.28E-02	
1.153E-3	1.00E+00	4.56E-02	
1.154E-3	9.20E-01	1.76E-02	
1.155E-3	1.04E+00	-4.00E-03	
1.156E-3	9.00E-01	6.24E-02	
1.157E-3	7.40E-01	3.92E-02	
1.158E-3	8.00E-01	1.20E-02	
1.159E-3	1.02E+00	6.24E-02	
1.16E-3	8.00E-01	2.64E-02	
1.161E-3	8.40E-01	7.84E-02	
1.162E-3	8.00E-01	4.48E-02	
1.163E-3	8.40E-01	-3.92E-02	
1.164E-3	7.60E-01	9.20E-02	
1.165E-3	7.80E-01	8.00E-04	
1.166E-3	8.80E-01	6.40E-02	
1.167E-3	8.60E-01	1.20E-02	
1.168E-3	9.00E-01	4.24E-02	
1.169E-3	7.40E-01	2.72E-02	
1.17E-3	7.60E-01	5.20E-02	
1.171E-3	7.80E-01	4.88E-02	
1.172E-3	7.80E-01	3.04E-02	
1.173E-3	8.60E-01	3.84E-02	
1.174E-3	7.20E-01	4.24E-02	
1.175E-3	8.40E-01	4.00E-02	
1.176E-3	7.00E-01	8.00E-02	
1.177E-3	7.60E-01	5.04E-02	
1.178E-3	7.60E-01	2.00E-02	
1.179E-3	7.80E-01	3.52E-02	
1.18E-3	5.60E-01	1.28E-02	
1.181E-3	7.80E-01	4.32E-02	
1.182E-3	7.80E-01	3.92E-02	
1.183E-3	7.00E-01	8.80E-03	
1.184E-3	6.60E-01	4.08E-02	
1.185E-3	7.20E-01	-1.60E-03	
1.186E-3	5.20E-01	6.40E-02	
1.187E-3	6.20E-01	4.88E-02	
1.188E-3	7.00E-01	6.00E-02	
1.189E-3	6.80E-01	-5.60E-03	
1.19E-3	6.40E-01	1.52E-02	
1.191E-3	6.80E-01	4.64E-02	
1.192E-3	6.80E-01	8.00E-04	
1.193E-3	8.20E-01	2.72E-02	
1.194E-3	5.20E-01	1.20E-02	
1.195E-3	7.60E-01	5.52E-02	
1.196E-3	4.20E-01	3.76E-02	
1.197E-3	6.20E-01	9.60E-03	
1.198E-3	5.80E-01	4.00E-02	
1.199E-3	6.80E-01	4.08E-02	
1.2E-3	6.00E-01	8.80E-03	
1.201E-3	4.20E-01	1.84E-02	
1.202E-3	5.80E-01	6.48E-02	
1.203E-3	6.00E-01	2.40E-03	
1.204E-3	4.20E-01	7.60E-02	
1.205E-3	6.20E-01	5.92E-02	
1.206E-3	4.20E-01	-2.96E-02	
1.207E-3	6.00E-01	4.08E-02	
1.208E-3	5.40E-01	6.40E-03	
1.209E-3	4.60E-01	1.36E-02	
1.21E-3	5.00E-01	6.32E-02	
1.211E-3	6.80E-01	4.16E-02	
1.212E-3	5.40E-01	4.16E-02	
1.213E-3	5.40E-01	-4.72E-02	
1.214E-3	5.00E-01	8.16E-02	
1.215E-3	4.60E-01	4.72E-02	
1.216E-3	5.80E-01	1.12E-02	
1.217E-3	5.60E-01	5.36E-02	
1.218E-3	5.20E-01	3.20E-03	
1.219E-3	5.40E-01	8.80E-03	
1.22E-3	6.60E-01	3.76E-02	
1.221E-3	5.00E-01	-2.72E-02	
1.222E-3	4.40E-01	3.12E-02	
1.223E-3	6.00E-01	3.76E-02	
1.224E-3	6.40E-01	2.72E-02	
1.225E-3	5.60E-01	2.96E-02	
1.226E-3	5.60E-01	1.84E-02	
1.227E-3	5.60E-01	4.00E-02	
1.228E-3	4.20E-01	-3.52E-02	
1.229E-3	7.40E-01	5.44E-02	
1.23E-3	5.20E-01	8.80E-03	
1.231E-3	3.60E-01	3.04E-02	
1.232E-3	5.20E-01	7.28E-02	
1.233E-3	5.20E-01	3.44E-02	
1.234E-3	6.20E-01	3.20E-02	
1.235E-3	6.80E-01	-1.60E-02	
1.236E-3	5.20E-01	2.32E-02	
1.237E-3	4.60E-01	5.04E-02	
1.238E-3	4.60E-01	5.20E-02	
1.239E-3	5.60E-01	-8.00E-04	
1.24E-3	6.20E-01	3.68E-02	
